"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 21 10:08:29 GMT 2022","Thu Apr 21 10:08:29 GMT 2022","166","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_sendTransaction]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:11:13 GMT 2022","Thu Apr 21 10:11:15 GMT 2022","1699","integration.tests.basic","test_transactions","TestRpcCallsTransactions","","","test_rpc_call_eth_send_raw_transaction","Verify implemented rpc calls work eth_sendRawTransaction"
"passed","Thu Apr 21 10:08:30 GMT 2022","Thu Apr 21 10:08:31 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[shh_getFilterChanges]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:26 GMT 2022","Thu Apr 21 10:08:26 GMT 2022","163","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_work[param-True]","Verify implemented rpc calls work eth_getWork"
"passed","Thu Apr 21 10:08:12 GMT 2022","Thu Apr 21 10:08:13 GMT 2022","855","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_logs_via_tags[latest-pending]","Verify implemented rpc calls work eth_getLogs"
"passed","Thu Apr 21 10:08:28 GMT 2022","Thu Apr 21 10:08:28 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_getFilterChanges]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:14 GMT 2022","Thu Apr 21 10:08:15 GMT 2022","859","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_balance","Verify implemented rpc calls work eth_getBalance"
"passed","Thu Apr 21 10:08:31 GMT 2022","Thu Apr 21 10:08:31 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[shh_getMessages]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:32 GMT 2022","Thu Apr 21 10:08:32 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[shh_uninstallFilter]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:22 GMT 2022","Thu Apr 21 10:08:22 GMT 2022","192","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_syncing[None-False]","Verify implemented rpc calls work eth_syncing"
"passed","Thu Apr 21 10:08:27 GMT 2022","Thu Apr 21 10:08:27 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_compileLLL]","Check that endpoint was not implemented"
"skipped","Thu Apr 21 10:11:48 GMT 2022","Thu Apr 21 10:11:48 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_zero_spl","Send zero: spl (with different precision)"
"passed","Thu Apr 21 10:08:18 GMT 2022","Thu Apr 21 10:08:18 GMT 2022","197","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_by_umber_via_tags[Tag.EARLIEST-True]","Verify implemented rpc calls work eth_getBlockByNumber"
"passed","Thu Apr 21 10:08:07 GMT 2022","Thu Apr 21 10:08:07 GMT 2022","354","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_call[params0-False]","Verify implemented rpc calls work eth_call"
"passed","Thu Apr 21 10:08:23 GMT 2022","Thu Apr 21 10:08:23 GMT 2022","197","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_transaction_count_by_hash[32-False]","Verify implemented rpc calls work eth_getBlockTransactionCountByHash"
"passed","Thu Apr 21 10:08:19 GMT 2022","Thu Apr 21 10:08:19 GMT 2022","169","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_by_umber_via_tags[Tag.PENDING-False]","Verify implemented rpc calls work eth_getBlockByNumber"
"passed","Thu Apr 21 10:08:07 GMT 2022","Thu Apr 21 10:08:07 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_call[params1-True]","Verify implemented rpc calls work eth_call"
"passed","Thu Apr 21 10:08:08 GMT 2022","Thu Apr 21 10:08:08 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_estimate_gas[params1-True]","Verify implemented rpc calls work eth_estimateGas"
"passed","Thu Apr 21 10:08:28 GMT 2022","Thu Apr 21 10:08:28 GMT 2022","168","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_getStorage]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:19 GMT 2022","Thu Apr 21 10:08:21 GMT 2022","1820","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_by_number_via_numbers","Verify implemented rpc calls work eth_getBlockByNumber"
"passed","Thu Apr 21 10:08:27 GMT 2022","Thu Apr 21 10:08:28 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_getCompilers]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:49 GMT 2022","Thu Apr 21 10:08:58 GMT 2022","9087","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_verify_faucet_work_single_request[1]","Verify faucet work (request drop for several accounts): single request"
"passed","Thu Apr 21 10:08:29 GMT 2022","Thu Apr 21 10:08:29 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_protocolVersion]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:09 GMT 2022","Thu Apr 21 10:08:10 GMT 2022","857","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_logs_via_tags[latest-latest]","Verify implemented rpc calls work eth_getLogs"
"passed","Thu Apr 21 10:08:31 GMT 2022","Thu Apr 21 10:08:31 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[shh_newIdentity]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:11:15 GMT 2022","Thu Apr 21 10:11:17 GMT 2022","1828","integration.tests.basic","test_transactions","TestRpcCallsTransactions","","","test_rpc_call_eth_get_transaction_by_hash","Verify implemented rpc calls work eth_getTransactionByHash"
"passed","Thu Apr 21 10:08:28 GMT 2022","Thu Apr 21 10:08:28 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_getUncleCountByBlockHash]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:16 GMT 2022","Thu Apr 21 10:08:16 GMT 2022","163","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_net_version","Verify implemented rpc calls work work net_version"
"passed","Thu Apr 21 10:10:21 GMT 2022","Thu Apr 21 10:10:36 GMT 2022","15426","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_verify_faucet_work_multiple_requests[10000]","Verify faucet work (request drop for several accounts): double request"
"passed","Thu Apr 21 10:08:30 GMT 2022","Thu Apr 21 10:08:30 GMT 2022","166","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[shh_addToGroup]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:29 GMT 2022","Thu Apr 21 10:08:30 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_sign]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:22 GMT 2022","Thu Apr 21 10:08:22 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_mining[param-True]","Verify implemented rpc calls work eth_mining"
"passed","Thu Apr 21 10:08:24 GMT 2022","Thu Apr 21 10:08:24 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_transaction_count_by_number[param-True]","Verify implemented rpc calls work eth_getBlockTransactionCountByNumber"
"passed","Thu Apr 21 10:08:13 GMT 2022","Thu Apr 21 10:08:14 GMT 2022","851","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_logs_via_numbers","Verify implemented rpc calls work eth_getLogs"
"passed","Thu Apr 21 10:08:16 GMT 2022","Thu Apr 21 10:08:18 GMT 2022","2123","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_by_hash","Verify implemented rpc calls work eth_getBlockByHash"
"passed","Thu Apr 21 10:08:22 GMT 2022","Thu Apr 21 10:08:22 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_syncing[param-True]","Verify implemented rpc calls work eth_syncing"
"skipped","Thu Apr 21 10:11:45 GMT 2022","Thu Apr 21 10:11:45 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_spl[1.1]","Send more than exist on account: spl (with different precision)"
"passed","Thu Apr 21 10:08:26 GMT 2022","Thu Apr 21 10:08:26 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_work[None-False]","Verify implemented rpc calls work eth_getWork"
"passed","Thu Apr 21 10:08:25 GMT 2022","Thu Apr 21 10:08:25 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_transaction_by_block_number_and_index[params0-False]","Verify implemented rpc calls work eth_getTransactionByBlockNumberAndIndex"
"passed","Thu Apr 21 10:08:32 GMT 2022","Thu Apr 21 10:08:32 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[shh_version]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:11:17 GMT 2022","Thu Apr 21 10:11:19 GMT 2022","1736","integration.tests.basic","test_transactions","TestRpcCallsTransactions","","","test_rpc_call_eth_get_transaction_receipt","Verify implemented rpc calls work eth_getTransactionReceipt"
"passed","Thu Apr 21 10:11:42 GMT 2022","Thu Apr 21 10:11:44 GMT 2022","1723","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_neon[11000501]","Send more than exist on account: neon"
"passed","Thu Apr 21 10:08:21 GMT 2022","Thu Apr 21 10:08:21 GMT 2022","167","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_block_number","Verify implemented rpc calls work work eth_blockNumber"
"passed","Thu Apr 21 10:08:31 GMT 2022","Thu Apr 21 10:08:31 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[shh_newGroup]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:26 GMT 2022","Thu Apr 21 10:08:26 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_transaction_by_block_number_and_index[params3-True]","Verify implemented rpc calls work eth_getTransactionByBlockNumberAndIndex"
"passed","Thu Apr 21 10:11:34 GMT 2022","Thu Apr 21 10:11:37 GMT 2022","2304","integration.tests.basic","test_transfers","TestTransfer","","","test_send_neon_from_one_account_to_another[0.01]","Send neon from one account to another"
"passed","Thu Apr 21 10:08:15 GMT 2022","Thu Apr 21 10:08:16 GMT 2022","864","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_code","Verify implemented rpc calls work eth_getCode"
"passed","Thu Apr 21 10:11:50 GMT 2022","Thu Apr 21 10:11:51 GMT 2022","1361","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_token_to_non_existing_address","Send token to a non-existing address"
"skipped","Thu Apr 21 10:11:45 GMT 2022","Thu Apr 21 10:11:45 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_erc20","Send more than exist on account: ERC20"
"passed","Thu Apr 21 10:08:27 GMT 2022","Thu Apr 21 10:08:27 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_coinbase]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:11:09 GMT 2022","Thu Apr 21 10:11:13 GMT 2022","4052","integration.tests.basic","test_transactions","TestRpcCallsTransactions","","","test_rpc_call_eth_get_transaction_count","Verify implemented rpc calls work eth_getTransactionCount"
"passed","Thu Apr 21 10:08:10 GMT 2022","Thu Apr 21 10:08:11 GMT 2022","856","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_logs_via_tags[earliest-latest]","Verify implemented rpc calls work eth_getLogs"
"passed","Thu Apr 21 10:08:58 GMT 2022","Thu Apr 21 10:09:07 GMT 2022","8564","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_verify_faucet_work_single_request[5]","Verify faucet work (request drop for several accounts): single request"
"passed","Thu Apr 21 10:08:26 GMT 2022","Thu Apr 21 10:08:26 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_transaction_by_block_number_and_index[params2-True]","Verify implemented rpc calls work eth_getTransactionByBlockNumberAndIndex"
"passed","Thu Apr 21 10:08:26 GMT 2022","Thu Apr 21 10:08:27 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_hash_rate[param-True]","Verify implemented rpc calls work eth_hashrate"
"passed","Thu Apr 21 10:08:30 GMT 2022","Thu Apr 21 10:08:30 GMT 2022","166","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_submitWork]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:19 GMT 2022","Thu Apr 21 10:08:19 GMT 2022","170","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_by_umber_via_tags[Tag.LATEST-True]","Verify implemented rpc calls work eth_getBlockByNumber"
"passed","Thu Apr 21 10:08:28 GMT 2022","Thu Apr 21 10:08:28 GMT 2022","166","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_getUncleByBlockHashAndIndex]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:24 GMT 2022","Thu Apr 21 10:08:24 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_transaction_count_by_hash[None-True]","Verify implemented rpc calls work eth_getBlockTransactionCountByHash"
"passed","Thu Apr 21 10:08:23 GMT 2022","Thu Apr 21 10:08:23 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_net_peer_count[param-True]","Verify implemented rpc calls work net_peerCount"
"passed","Thu Apr 21 10:08:23 GMT 2022","Thu Apr 21 10:08:24 GMT 2022","164","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_get_block_transaction_count_by_hash[16-True]","Verify implemented rpc calls work eth_getBlockTransactionCountByHash"
"passed","Thu Apr 21 10:08:23 GMT 2022","Thu Apr 21 10:08:23 GMT 2022","165","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_web3_sha3[0x6865-False]","Verify implemented rpc calls work web3_sha3"
"skipped","Thu Apr 21 10:08:49 GMT 2022","Thu Apr 21 10:08:49 GMT 2022","0","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_check_tokens_in_wallet_spl","Check tokens in wallet: spl"
"passed","Thu Apr 21 10:11:45 GMT 2022","Thu Apr 21 10:11:48 GMT 2022","2636","integration.tests.basic","test_transfers","TestTransfer","","","test_zero_neon","Send zero: neon"
"passed","Thu Apr 21 10:08:27 GMT 2022","Thu Apr 21 10:08:27 GMT 2022","176","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_check_unsupported_methods[eth_compileSerpent]","Check that endpoint was not implemented"
"passed","Thu Apr 21 10:08:07 GMT 2022","Thu Apr 21 10:08:08 GMT 2022","886","integration.tests.basic","test_rpc_calls","TestRpcCalls","","","test_eth_estimate_gas[params0-False]","Verify implemented rpc calls work eth_estimateGas"
